Name der Klinik,Textuelle Bewertung,Sternebewertung,Datum der Bewertung,Likes,sentiment,sentimentBewertung
Augenklinik Dr.Hoffmann,"Ich hatte vor 4 Wochen eine OP unter Vollnarkose und einen Aufenthalt von 4 Tagen in der Klinik. Die Klinik kann ich nur weiterempfehlen. Alle Ärzte sind sehr kompetent, freundlich und nehmen sich Zeit. Auch die Schwestern sind sehr freundlich und haben immer ein offenes Ohr. Das Zimmer war sehr schön und die Verpflegung war hervorragend. Hier fühlt man sich als Mensch und nicht als eine Nummer. Ich kann diese negativen Bewertungen nicht nachvollziehen. Vielen Dank an das ganze Team.",5,vor 2 Jahren,No Like,"Sentiment(polarity=0.23125, subjectivity=0.125)",Positiv
Augenklinik Dr.Hoffmann,Sehr kompetentes Team. War mit einem Kleinkind als Notfall da und wurden umgehend versorgt. Mit ganz viel Geduld und Mühe.,5,vor einem Jahr,No Like,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",Positiv
Augenklinik Dr.Hoffmann,"Frisch renovierte Zimmer, top Personal, sehr freundlich zu meinem Sohn. Ihm wurden zum ersten mal die Augen getropft und das erste mal auch die Augen untersucht. Es hat alles etwas länger gedauert, mit erklären was gemacht wird und so. Einfach ist das auch nicht die Zahlen und Ziffern zu erkennen, vor allem beim ersten Mal. Ich war sehr froh das sich Zeit genommmen wurde, beim ersten Mal Augenarzt finde ich das sehr wichtig.",5,vor einem Jahr,No Like,"Sentiment(polarity=0.51, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Selten so unfreundliche und inkompetente Telefonistinnen bzw. Sprechstundenhilfen? am Telefon gehabt. Wir würden gerne auch keinen Stern geben, aber....Wissen eigentlich die Chefs, wen sie da auf die Patienten loslassen? Beschwerden hatten wir darüber schon genug.",1,vor 2 Jahren,No Like,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.0)",Negativ
Augenklinik Dr.Hoffmann,"Nach 2 Augen OP's und mehrfachen Aufenthalten gebe ich für das Ergebnis der OP 5 Sterne, das Personal auf der Station war sehr umsichtig und das Zimmer und Essen haben auch 5 Sterne verdient.**Leider waren weder ein Radio noch ein Fernseher auf dem Zimmer und W-lan  ging auch nicht. Ausserdem gibt es keinen öffentlichen Fahrstuhl....Darum gebe ich 3Sterne.",4,vor einem Jahr,No Like,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,Ich war ohne Termin zur offenen Sprechstunde da. Sehr nettes Personal und schnelle Behandlung. Nach 90 Minuten war ich wieder draußen.,5,vor einem Jahr,No Like,"Sentiment(polarity=0.5166666666666666, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Sehr nettes Personal!!! Ich kam sofort dran mit meinem 1,5 Jahre alten Sohn! Dennoch muss ich sagen, Wer denkt, dass man bei einem Facharzt keine Wartezeiten hat ist völlig fern der Realität!!! Wir waren auch schon in Hi und da habe ich 3h mit meinem Sohn gewartet!!! Das ist normal! Die Ärztin und das Personal in BS hier, haben sich super bemüht und waren stets freundlich! Sehr kompetentes Team!",5,vor 2 Jahren,No Like,"Sentiment(polarity=0.24285714285714285, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Wir haben heute unsere letzte Nacht in der Augenklinik und haben noch nie erlebt, dass sich so toll gekümmert würde. Meine 6 jährige Tochter hatte eine Schieloperation bei Dr. Weigmann.**Ausnahmslos alle hier sind lieb und nett. Keine strahlt Stress Unverständnis oder Zeitdruck aus.**Vor den Mädels an der Anmeldung ziehe ich meinen Hut! Absolute Hochachtung für das was sie dort Leisten und auch von Patienten Ertragen müssen. Natürlich sind die Wartezeiten abartig lang für alle die ohne Termin kommen, es ist nunmal  auch eine Notfallklinik. Aber mit Termin und gerade auch für Kinder werden die Wartezeiten wirklich sehr kurz gehalten. Zum Thema Parkplätze- parallel zur Wolfenbütteler Straße, also auf der Rückseite zur Klinik, befindet sich u.a. ein Tennisplatz - dort kann man kostenlos parken, oder auch ca 100m weiter Richtung Innenstadt befinden sich die ersten Parkplätze ohne Parkscheibe. Wenn man also zeitig genug los fährt, findet man einen Parkplatz zwar etwas mühsam aber es gibt sie.**Die Zimmer sind alle super modern! Die Badezimmer wie im Urlaub. Ein fehlender Fernseher im Zimmer ist zu verschmerzen, wenn man berücksichtigt das für stationäre Geschichten Fernsehen eh suboptimal für die Augen ist. Ein Fernseher mit den öffentlich rechtlichen Sendern befindet sich aber in der 2. Etage im Wartezimmer. Zum Essen- es ist wirklich gut gekocht. Für meine Tochter gab es sogar extra Nudeln und ständig gab es Gummibärchen zur Freude des Kindes. Die Schwestern und Angestellten waren sehr bemüht und fragten oft nach Bedürfnissen. Total lieb. Die Ärzte sind durchweg sehr kompetent, einfühlsam und wissen was sie tuen. Wenn man sich also mit Zeit und etwas Verständnis für Notfälle und Helferinnen in die Klinik begibt, fühlt man sich dort MEGA—wohl.**Wie es in den Wald rein ruft.... wir sind halt alles bloß Menschen.**Jessica Bahn mit Emilia",5,vor einem Jahr,No Like,"Sentiment(polarity=0.3729166666666666, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Ich habe mich sehr gut aufgehoben gefühlt bei meiner Augen OP!**Keine Wartezeit, alle waren freundlich und kamen kompetent rüber.**Und das Wichtigste: auch meine Augenärztin war vom Ergebnis überzeugt!",5,vor 3 Jahren,No Like,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Ich bin sehr zufrieden ,das Personal sehr nett und die Ärzte haben sich auch sehr viel Zeit genommen .Ich verstehe die schlechten Bewertungen  gar nicht ,aber wie es in den Wald schallt so kommt das Echo zurück.",4,vor 4 Jahren,No Like,"Sentiment(polarity=0.5, subjectivity=0.5)",Positiv
Augenklinik Dr.Hoffmann,Am14.03.16 Wurde bei mir eine Hornhaut Transplantation am linken Auge durchgeführt .Alle Voruntersuchungen sowie die Operation fanden meine vollste Zufriedenheit DerArzt sowie das gesamte Team sind einfach Spitze!!! Herzlichen Dank für Ihre erbrachte Leitung,4,vor 4 Jahren,No Like,"Sentiment(polarity=0.575, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Ich wurde vor einer Woche in der Augenklinik Dr. Hoffmann am Auge unter Vollnarkose operiert. Abgesehen davon, dass ich mit dem Ergebnis sehr zufrieden bin, muss ich unbedingt ein paar Worte darüber verlieren, wie ich meinen Aufenthalt (drei Nächte) in der Klinik wahrgenommen habe.****Es liegt wohl eher fern, einen Aufenthalt in einer Klinik als angenehm zu bezeichnen. Aber tatsächlich gestalteten sich diese drei Tage für mich den Umständen entsprechend sehr positiv. Lobend hervorheben möchte ich diesbezüglich gerne die Untersuchungen/Gespräche von/mit Dr. Weigmann, der sich sehr viel Zeit für mich nahm und meine Fragen geduldig und zufriedenstellend beantwortete.**Das mulmige Gefühl direkt vor der OP konnte mir genommen werden, da mir jeder Schritt ruhig erklärt und sich immer wieder nach meinem Befinden erkundigt wurde, bis ich dann eingeschlafen war.****Ebenso lobende Worte möchte ich für alle Krankenschwestern und das Küchenpersonal (ich muss mich glutenfrei ernähren) äußern, die zu jeder Zeit sehr freundlich und aufmerksam ihrer Arbeit nachgingen.****Letztendlich habe ich mich immer gut aufgehoben gefühlt.****Vielen Dank! :)",5,vor 3 Jahren,No Like,"Sentiment(polarity=0.475, subjectivity=0.025)",Positiv
Augenklinik Dr.Hoffmann,"Sowas ist ja wohl frech sondergleichen. ich war im Krankenhaus und der behandelnde Arzt sagt mir bitte sofort in die Augenklinik fahren.  Nach Anruf in der Klinik teilt man mit: Ach das ist ja nicht schlimm das sie was im Auge haben. Sie können ja morgen zum Augenarzt gehen.**Ohne Worte.****Daraufhin rief ich bei der MHH an. Diese sagten, sofort vorbei kommen.**Fazit: 1 Metallsplitter der hochkant in der Hornhaut steckte. Danke an die nette Ärztin die mir die Splitter nachts aus dem Auge entfernte und mir  Salbe mitgegeben hat.****Ich würde die Augenklinik in Braunschweig künftig meiden!**Freches Personal bei denen die Nachtruhe wohl wichtiger ist anstatt jemand zu helfen.****An den Herrn Anwalt:**Ich werde meine Bewertung weder zurück nehmen noch löschen, da ich gegen kein Recht Deutsches Recht verstoßen habe. Sollten Sie als Anwalt wissen das in Deutschland die Meinungsfreiheit im Gesetz verankert ist.****Tut mir Leid, wenn ihr Mandant nicht mit Kritik umgehen kann.****Letzte Antwort:**kommen Sie sich nicht lächerlich vor, nun zu behaupten ich hätte in einer anderen Klinik angerufen?**Ist ja auch verwunderlich das Ihnen eine 1 Stern Bewertung erst nach über 1 Jahr ins Auge sticht. Für besseren Durchblick empfehle ich die MHH",1,vor einem Monat,No Like,"Sentiment(polarity=-0.027450980392156862, subjectivity=0.0)",Negativ
Augenklinik Dr.Hoffmann,"Ich denke, hier wird zu unrecht auf der Wartezeit rumgehackt. Es ist eindeutig besser geworden. Das Personal ist ebenfalls bemerkenswert freundlich.",4,vor 4 Jahren,No Like,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Augenklinik Dr.Hoffmann,"Wer in diese Klinik geht ist wirklich selber Schuld.**Es geht mit dem mehr als inkompetenten und vor allem rotzfrechen Empfangspersonal los.**Ich habe selten erlebt, dass man als Patient behandelt wird wie ein Volldepp.**Die Sprechstunden zu den Untersuchungen mit den Augentropfen sind ohne Termin. Man darf da also um 7 auf der Matte stehen und wenn man Glück hat, kommt man am gleichen tag auch dran..**Für Arbeitslose und Kinder die nicht zur Schule müssen sicher praktisch.**Man verweigerte mir ein Rezept, weil die Dame am Telefon leider mit Ihrem eigenen System im Computer nicht umgehen konnte und der Meinung war, wir wären mit unserem Sohn über ein Jahr nicht zur Kontrolle da gewesen.**Da muss man sich als Patient seine eigene Datenpflege also besonders zu Herzen nehmen.**Die Kompetenz der Ärzte möchte ich hier nicht mal in Frage stellen. Aber bei so einem Empfangspersonal gehe ich den Schritt bis in die Praxis gar nicht erst.",1,vor 4 Jahren,No Like,"Sentiment(polarity=0.30000000000000004, subjectivity=0.2)",Positiv
Augenklinik Dr.Hoffmann,So zahlreiche Patienten..ich selber bin betroffen von einer Augenerkrankung..und so fleissige Ärzte..und Personal..also ehrlich..das verdient Hochachtung..und echte Wertschätzung.Vielen Dank für die sehr gute Behandlung!!!..Doris Foitzik.,5,vor 4 Jahren,No Like,"Sentiment(polarity=0.425, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,Ich habe nur gute Erfahrungen machen können. Leider wurde der Klinik die Notfallsprechstunde zu gunsten einer städtischen Einrichtung genommen.,4,vor 3 Jahren,No Like,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,Zu lange Wartezeiten.,1,vor einem Jahr,No Like,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Augenklinik Dr.Hoffmann,"Am 4.4.2016 Op. Hornhauttransplantation li. Auge. Alles okay. Danke Dr. Genee, danke an alle - Ärzte u. Ärztinnen und das gesamte Personal. 5 Sterne sind nicht genug!!! DANKE!",5,vor 4 Jahren,No Like,"Sentiment(polarity=-0.049999999999999996, subjectivity=0.0)",Negativ
Augenklinik Dr.Hoffmann,sehr feundlich!,5,vor 2 Jahren,No Like,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Augenklinik Dr.Hoffmann,Kompetent und sehr freundlich,5,vor 2 Jahren,No Like,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Schnelle, sehr freundliche Hilfe bei der Aufnahme und Behandlung eines Arbeitsunfalles",5,vor 3 Jahren,No Like,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"So muss sich mein Jaguar in seiner Werkstatt fühlen: perfekt organisiert, sehr freundlich, kompetente Fachleute, da kann man auch über die geringe Empathie hinwegsehen, der Jaguar wird ja auch nicht bedauert und gestreichelt😎😎",5,vor 1 Tag,No Like,"Sentiment(polarity=0.15000000000000002, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,,2,vor einem Jahr,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 2 Jahren,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 4 Jahren,No Like,,
Augenklinik Dr.Hoffmann,,5,vor einer Woche,No Like,,
Augenklinik Dr.Hoffmann,,1,vor einem Monat,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 5 Jahren,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 5 Jahren,No Like,,
Augenklinik Dr.Hoffmann,,4,vor 6 Monaten,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 2 Monaten,No Like,,
Augenklinik Dr.Hoffmann,,4,vor 3 Jahren,No Like,,
Augenklinik Dr.Hoffmann,,4,vor 2 Jahren,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 2 Wochen,No Like,,
Augenklinik Dr.Hoffmann,,5,vor 9 Monaten,No Like,,
Augenklinik Dr.Hoffmann,"Moin, ich weiß nicht ob sich schon jemand von meiner Familie bei Ihnen bedankt hat. Mein Vater Gerd Jobst ist bei Ihnen am 6.3.2021 eingeschlafen (Station M3 Zimmer 207).Sie haben meinen Vater einen würdigen Abschied gegeben.**Wir bzw. ich habe mich bei Ihnen im Haus, trotz der schwierigen Situation gut aufgehoben gefühlt. Mein Dank geht an  Dr. Prönneke der meinem Vater gesagt hat, er soll nun langsam mal loslassen. Ein toller Arzt der nicht wie viele andere bei uns in der Region Salzgitter nur die Zahlen im Kopf haben. Die Schwestern und Krankenpfleger haben sich wirklich sehr gut und geduldig um meinen Vater gekümmert. Danke dafür. Auch die Damen an der Rezeption und beim Corona Test haben einen Kraft gegeben und waren alle sehr freundlich. Sie haben alle eine tolle Arbeit geleistet und leisten diese täglich.**Das wollte ich mir mal von meiner Seele schreiben.**Ihr Leitspruch passt zu 100%Sie stehen im Zentrum der Arbeit unserer Organisation: Menschen, die wir im Geiste christlicher Nächstenliebe achtsam unterstützen. Wir begegnen jedem Hilfebedürftigen mit allem Respekt, den menschliche Würde erfordert, weil sie unantastbar ist. Das ist das Prinzip des Handelns, in allem, was wir tun. Dafür gibt es uns.****Vielen Dank an alle Mitarbeiter die meinen Vater in der Zeit geholfen haben.**Mit lieben Grüßen Siegfried Jobst (Sohn)",5,vor einer Woche,4,,
Augenklinik Dr.Hoffmann,Wir können fast nur positiv von unserer Geburt im Marienstift berichten. Sowohl die Ärztin als auch die Hebamme haben wirklich unglaublich tolle und liebevolle Arbeit geleistet. Es wurde sich so darum bemüht den Wunsch nach einer natürlichen Geburt zu erfüllen. Einzig und alleine der Anästhesist war im Hinblick auf das Thema Feingefühl und unpassende Kommentare eine absolute Katastrophe. Fachlich hat er seinen Job jedoch gut gemacht.,5,vor 4 Monaten,2,"Sentiment(polarity=0.54, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Ich habe dort im Dezember 2020 per Einleitung mein zweites Kind entbunden. Die Betreuung vor, während und nach der Geburt war super. Ich und meine Wünsche wurden ernst genommen. Alle Hebammen dort sind feinfühlig und verständnisvoll. Die Aufklärung war stets umfassend und die Beratung sehr menschlich. Ich hatte so eine selbstbestimmte Geburt. Die Hebamme und der Arzt waren bei der Geburt ein großartiges Team, dass mich sehr unterstützt hat. Ich kann eine Entbindung dort empfehlen und würde immer wieder dort gebären. Besonders lieb umsorgt hat mich die Hebammenschülerin Maren, der ich hier auch noch meinen Dank aussprechen möchte.**Auf der Station war die Unterbringung vollkommen in Ordnung und ich finde, dass die Schwestern sich hier auch sehr bemüht haben. Die Umstände mit der Pandemie machen die Arbeit für das klinische Personal auch nicht leichter und trotzdem wurde stets versucht mich bei Fragen zu unterstützen.",5,vor 2 Monaten,1,"Sentiment(polarity=0.30909090909090914, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Ich bin so froh das es es so ein tolles KH in Braunschweig gibt. Über meinen letzten Aufenthalt kann ich nur positiv sprechen,  jeder einzelne Arzt oder die Schwestern in der Frauenklinik haben mich so gut behandelt und sind alle wirklich sehr nett und hilfsbereit.**Und das schöne dazu, ich habe mich dort wirklich sehr sehr wohl gefühlt, auch gerade zu den Zeiten von Corona wo man auch alleine im KH ist und keinen empfangen darf.**Ich kann diese Klinik wirklich nur weiterempfehlen.",5,vor einem Monat,3,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Augenklinik Dr.Hoffmann,"Frauenklinik - diagnostische Bauchspiegelung V.a. Endometriose (ambulant?****Bei der Voruntersuchung wurde ich von der Oberärztin Frau W. gefragt, ob ich die Laparoskopie wollte oder meine Ärztin, weil mein Unterleib im Ultraschall unauffällig aussah. Für eine Frau, die 10 Jahre Leidensweg hinter sich hat und auch für alle anderen eine völlig unpassende Frage. Vorgespräch und OP wurden von zwei verschiedenen Ärzten gemacht. OP-Bericht laut zwei Gynäkologen nicht aussagekräftig. Endometriosezentrum kann dadurch nicht einschätzen, wie umfangreich Sanierung werden wird. Vorhandene Herde wurden nicht entfernt, zweite OP notwendig. Fazit: OP in diesem KH überflüssig. Schuld liegt aber auch bei der FÄ, die mich dorthin überwiesen hat. OP-Schwester hat mir 10 Minuten ihr Leid geklagt (""Brauche Kaffee. Bin heute schwach. Sie haben ja wirklich schlechte Venen."") Zugang musste zweimal gelegt werden, weil sie es nicht hinbekommen hat. Añästhesist war sehr nett und kompetent. Im Gegensatz zur OP-Schwester sehr beruhigend. Aber auch ein anderer, als die Ärztin vom Vorgespräch.****Lob für die Organisation der Abläufe, die Freundlichkeit von Schwester Miriam und das Zweierzimmer.****Endometriose bitte nicht hier diagnostizieren oder therapieren lassen. Offensichtlich nicht deren Fachgebiet.",2,vor einer Woche,1,"Sentiment(polarity=-0.135, subjectivity=0.0)",Negativ
Augenklinik Dr.Hoffmann,"Die meisten Ärzte sind gut, vor allem das Team um Dr. Prönneke und Frau Dt. Giller, vielen Dank auch an Dr. Müller und Dr. Mayer für die Geduld.  Die Stationsärztin auf Station M1 ist die gute Seele des Hauses.**Leider macht das Pflegepersonal alles kaputt,  weigern sich mit den Ärzten zusammen zu arbeiten, unfreundlich  teilweise unverschämt.  Wenn man sie sucht = Pausenraum.**Ich möchte betonen Mefiziner wirklich Top - aber sollten die guten Ärzte nicht da sein wäre es eines der schlechtesten Krankenhäuser Bundesweit. Besonderest erschreckend finde ich das die unfreundliche Ärztin Stationsärztin der Paliativstation ist.",2,vor 2 Wochen,1,"Sentiment(polarity=0.14285714285714285, subjectivity=0.14285714285714285)",Positiv
