K_ID,Klinik Name,Name der Klinik,Titel,Datum,Fachbereich,Erfahrungsbericht,Gesamtzufriedenheit,Qualität der Beratung,Mediz. Behandlung,Verwaltung und Abläufe,Ausstattung und Gestaltung,sentiment,sentimentBewertung
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Sehr zufrieden,29.07.2019,Augen,"Vielen Dank an die Schwestern der Station C2. Sehr freundlich und hilfsbereit. Trotz des heißen Wetters waren alle sehr lieb.Einen großen Dank an Anästhesie Team. Leider musste ich vor der OP im Vorraum etwas warten. Die Zeit wurde aber durch das Team sehr kurzweilig. Es wurde genau erklärt, was während der OP (Anästhesie) passiert. Ich durfte auch auf eigenen Wunsch länger im Aufwachraum bleiben (Klimatisiert:)). Es waren an diesem Tag 39 Grad in Braunschweig.Das Essen war nicht so gut. Durch das heiße Wetter waren Wurst, Butter und Käse leider nicht gut gekühlt worden. Hier könnte das KH nachbessern. Die Organisation der Voruntersuchung und Abläufe waren sehr gut.Das Wlan war auch sehr gut.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.3181818181818182, subjectivity=0.09090909090909091)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Gute Versorgung,06.07.2019,Augen,"Gutes, kompetentes und freundliches Pflegepersonal! Ärztliche Versorgung gut !Zimmer und sanitäre Anlagen in Ordnung; zum Glück hatte ich eine eine sehr nette Bettnachbarin, was auch nicht unerheblich für den Heilungsprozess ist!!Lediglich das sehr warme Wetter und der Baustellenlärm waren zu bemängeln, ist aber ja höhere Gewalt!Durfte an einem Sonntag nach Hause, sehr gut, trotz Wochenende! Würde das Krhs wieder nehmen, wenn ich eine Gynäkologische Erkrankung hätte.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,weniger zufrieden,"Sentiment(polarity=0.45833333333333337, subjectivity=0.0)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Pflege sehr gut - medizinische Versorgung fraglich,10.04.2019,Augen,"Da ich vor vielen Jahren meine beiden Söhne dort zur Welt gebracht habe und dort nur Gutes erfahren hatte, und da meine Mutter vor einigen Jahren ebenfalls sehr gut dort aufgehoben war (Behandlung und Pflege), bin ich voller Vertrauen zu einer geplanten Gallenblasen-OP in eben dieses Krankenhaus gegangen. Über die stationäre Pflege kann man wirklich nicht klagen, die ist sehr gut, die PflegerInnen sehr aufmerksam, freundlich, verständnisvoll und hilfsbereit. OP ist auch allgemein gut verlaufen, allerdings habe ich mich gewundert, wie mit der Wundversorgung verfahren wurde. Dies ist mir letztendlich auch zum Nachteil geworden, so dass ich als Fazit sagen muss: Das Vertrauen, das ich in die medizinische Behandlung gesetzt hatte, ist mir ziemlich verloren gegangen. Müsste ich noch einmal entscheiden, würde ich diese doch eigentlich 'harmlose' OP nicht noch einmal in diesem Haus machen lassen.",weniger zufrieden,weniger zufrieden,unzufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.475, subjectivity=0.1)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Klinik meines Vertrauens,04.04.2019,Augen,"Die menschliche Komponente macht in dieser kleinen Klinik den positiven Unterschied. Sicherlich ist nicht alles modern und optimal was die Ausstattung betrifft. Die Betten sind teilweise alt und die Matrazen durchgelegen, was bei Rückenbeschwerden und langen Liegezeiten zusätzliche Probleme macht. Auch die sanitären Bedingungen (1 Durchgangsbad für zwei Zimmer mit 4 Patienten) sind nicht optimal. Ja, und auch die Essenbestellung hat zu 50 Prozent nicht richtig funktioniert. Sicherlich sind das Punkte, die einem Privatpatienten, der hohe Versicherungskosten aufbringt, unangenehm auffallen.Andererseits werden diese Mängel durch die engagierte und kompetente pflegerische und medizinische Betreuung schnell in den Hintergrund gedrängt. Das, was für mich als hilfesuchender Patient wichtig ist, nämlich eine hochprofessionelle und letzlich erfolgreiche Behandlung in einer Umgebung, in der man das gute Gefühl hat, dass sich alle Mitarbeiter bestmöglich um die Patienten bemühen, genau das findet man im Marienstift Braunschweig.",sehr zufrieden ,sehr zufrieden,sehr zufrieden ,sehr zufrieden ,sehr zufrieden,,
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Offenbar kein Interesse an einer Qualitätsverbesserung,28.03.2019,Augen,"Es stimmt leider auch heute noch: die Unterbringung entspricht nicht dem heutigen Standard, erst recht nicht, wenn man als Privatpatient dafür zur Kasse gebeten wird. Nach wie vor gibt es je Zimmer nur einen Fernseher, nach wie vor klappt die Essenbestellung nicht. In den seltensten Fällen erhält man das Essen was man bestellt hat. Dies ist besonders bedenklich, wenn man Lebensmittelallergien angegeben hat. Das Essen ist deutlich schlechter, als in anderen Kliniken in Braunschweig oder Wolfsburg bwz. Hannover. Die Bäder sind teilweise so klein, dass man mit Unterarmgehstützen nicht hinein kommt; Schränke stehen so, dass sie nicht genutzt werden können, weil sie zugestellt sind oder gefährlich hinter Eingangs- oder / und Toilettentür stehen. Fenster in den Zimmern können nur geöffnet werden, wenn man das Personal bittet, welches dann auf die Stühle klettert um an die Fenstergriffe zu gelangen. Ganz bitter ist, dass es niemanden interessiert, wenn man auf Mißstände aufmerksam macht; man erhält ein belangloses Schreiben, wirkliches Interesse wird darin nicht bekundet und wie man hier liest, sind die Probleme seit Jahren die gleichen. Die medizinische Versorgung war sehr gut; allerdings wurde ich von einem Belegarzt operiert und nicht von einem Arzt des Krankenhauses. Das Anästhesieteam des Hauses war sehr kompetent, ebenso das Team im Aufwachraum. Leider trifft dieses nicht auf das Team der Station C1 zu; auch wenn man Personalmangel dafür verantwortlich machen kann, waren deutliche Mängel sichtbar. Ich würde das Krankenhaus nicht wieder wählen, wenn es Alternativen gibt.",unzufrieden,unzufrieden,sehr zufrieden ,unzufrieden,sehr zufrieden,"Sentiment(polarity=0.15384615384615385, subjectivity=0.0)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Endlich Diagnose bekommen,27.03.2019,Augen,"Ich habe nach mehreren Arztbesuchen endlich eine passende Diagnose. Die Ärzte und Pfleger sind nett und man fühl sich gut aufgehoben. Meine Bettnachbarin hat widerum eine extreme Lungenentzündung und scharcht und hustet die ganze Nacht durch, weshalb ich immer wieder wach wurde. Von dem Essen will ich gar nicht sprechen.",zufrieden,zufrieden,sehr zufrieden,weniger zufrieden,zufrieden,"Sentiment(polarity=0.5, subjectivity=0.45)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Kompetentes und freundliches Personal,10.08.2018,Augen,"Ich habe unsere beiden Töchter dort entbunden (2016 sek. Sectio, 2018 spontan) und bin in jeder Hinsicht voll zufrieden gewesen. Hebammen, Ärzte und Pfleger waren sehr kompetent und freundlich. Trotz stressiger Situationen (2018 war an dem Tag ein echter Ansturm an Frauen, die entbinden wollten) hat man sich Zeit genommen und ich habe mich nie allein gelassen gefühlt. Es wurden keine Entscheidungen über meinen Kopf hinweg getroffen, sondern so gut es ging auf meine Wünsche eingegangen. Gerade beim KS war es ein Segen, dass ich noch relativ lange versuchen durfte, das Kind spontan zu bekommen - die Ärztin hat bis zum letztmöglichen Zeitpunkt gewartet, ohne das Kind zu gefährden, obwohl das den nachfolgenden OP-Ablauf verschoben hat. Die zweite Geburt ist dann ganz in Ruhe ohne wirkliches Eingreifen von Ärzten/Hebammen erfolgt, ebenfalls so viel toller als ich bei einer Geburt nach Kaiserschnitt zu hoffen gewagt hatte.Das Personal auf der Station ist ebenfalls kompetent und sehr freundlich - ein tolles Krankenhaus!",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.3392857142857143, subjectivity=0.0)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,kompetentes und einfühlsames Entbindungsteam!,24.04.2018,Augen,"Ich habe im Marienstift Braunschweig meine zweite Tochter entbunden und war höchst zufrieden mit der Klinik, der fachlichen Kompetenz aller behandelnden ÄrztInnen und Hebammen wie auch mit der Betreuung. Ich fühlte mich zu jedem Zeitpunkt der Geburt gut aufgehoben und bestens unterstützt. Auch als entgegegen meiner ""Planung"" im Verlauf der Geburt ein Kaiserschnitt fällig wurde, war der Verlauf für mich transparent und meine Wünsche (Kaisergeburt) wurden trotz des Zeitdrucks berücksichtigt, so dass ich trotz der Komplikationen ein positives Geburtserlebnis hatte. Alle Schwestern, ÄrtzInnen und Hebammen waren sehr einfühlsam und zeigten einen sensiblen Umgang mit der Geburts- und Nachgeburtssituation. Ich kann die Entbindungsstation des Marienstiftes wärmstens weiterempfehlen!",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,zufrieden ,"Sentiment(polarity=0.54, subjectivity=0.0)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Sehr gute Behandlung,12.04.2018,Augen,"Ich kann diese Klinik nur empehlen.Super nette Ärzte und Pfleger geben sich viel Mühe auch wenn man kein Privatpatient ist.Ich fühlte mich sehr gut aufgehoben,das hatte ich so noch in keinem anderen Krankenhaus.Die Ärzte nehmen sich viel Zeit und erklären alles verständlich .Einfach super",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.5, subjectivity=0.5)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,"medizinische Behandlung gut, Ärzte gut, Service nur mäßig",14.02.2018,Augen,"Ich wurde im Februar 2018 an der Nase und an den Tuben operiert. Die Grundversorgung lief über GKV mit Wahlleistungen, die HNO-ärztliche Behandlung hingegen rein privat.Gegen die medizinische Behandlung lässt sich nichts einwenden. Der Service der Unterbringung war jedoch nicht so gut. Es fing schon damit an, dass ich am Tag der vollstationären Aufnahme nicht auf der Essensliste auftauchte und die Schwester meine Essenswünsche nicht aufnehmen konnte. Daher bestellte sie irgendetwas, das ich nicht mag (und außerdem viel zu kleine Portionen, sodass ich als untergewichtige Person abnahm). Auf meine Initiative hat die Nachtschwester mein Essen umbestellt. Die Umbestellung hielt aber nicht lange, denn wenige Tage später bekam ich wieder ein sehr kleines Essen mit Dingen, die ich bereits abbestellt hatte. Die Qualität des Essens war okay (aber nicht gut). Generell tat sich die Küche schwer, größere Portionen GESUNDEN Essens (Salat, Gemüse, Obst) bereitzustellen.Außerdem pfiff die Heizung. Die Zimmer waren klein und so hellhörig, dass ich nicht richtig schlafen konnte. Außerdem hatten die Fernseher keine Kopfhörer, sondern es mussten immer alle Patienten im Zimmer gemeinsam ein Programm sehen (in Wolfsburg hat z.B. jeder Privatpatient einen eigenen Fernseher, der im Bett integriert ist). Das kostenlose WLAN war sehr langsam und ist laufend zusammengebrochen.Die Schwestern waren nett und hilfsbereit, wirkten aber fast immer überlastet. Am letzten Tag erzählte mir noch eine Schwester, dass es fast nur Zweibettzimmer im Marienstift gäbe (bekommt man auch ohne Aufpreis). Ich hatte für diesen Service jedoch bezahlt - und erwarte daher mehr als das!Liebes Marienstift, so geht man doch nicht mit seinen (Privat-)Patienten um! Der Service war im Klinikum Wolfsburg deutlich besser! Nehmen Sie sich ein Beispiel daran. Ich hätte nichts dagegen, wenn Sie für ein wenig mehr Service die Gebühr für die ""Wahlleistung Zimmer"" anheben - das zahlt meine Versicherung sowieso.",zufrieden ,sehr zufrieden ,zufrieden ,weniger zufrieden ,unzufrieden,"Sentiment(polarity=0.11529411764705882, subjectivity=0.14705882352941177)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Schlechte Erfahrung mit Kind,09.01.2018,Augen,Meine Tochter wurde an den Ohren operiert und war hierzu ambulant auf Station c1...Sie ist 5 und hatte noch nie einen Aufenthalt in einem Krankenhaus. Und dann hat man hier dermassen unfreundliches Personal. Keine Geduld oder einfühlvermögen für einen kleinen Patienten. In großer Hektik wurde sie dann aus dem Zimmer geholt und in Windes eile zum Fahrstuhl richtig OP geschoben. Vor diesem hatte ich als Mama nicht mal 10 Sekunden mich vernünftig zu verabschieden. Da hieß es sofort so weg es geht weiter jetzt... Meine Tochter wusste gar nicht mehr was los ist und hatte ab da richtig Angst und fing an zu weinen. Eins ist sicher. Dieses Krankenhaus besuchen wir niemals wieder. Eine einzige Frechheit,unzufrieden,weniger zufrieden,unzufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=0.05499999999999999, subjectivity=0.045)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,"Hilfe gesucht und nich gekriegt, bestehen aufs stillen",21.10.2017,Augen,"Ich habe mein erstes Kind im Marienstift zur Welt gebracht. Ich habe mich für das Marienstift entschieden weil ich die Hebammen sehr nett fand und ein gutes Gefühl hatte. Meine Hebamme war auch große klasse von Anfang bis Ende. Sie war mir eine große Stütze.Auf Station sah das etwas anders aus. Die Schwestern sind kurz angebunden. Wenn man um Hilfe bittet wird man nich ernst genommen. Dann wird gesagt:""wieso ihr Kimd ist doch ruhig"".....das es im zimmer dann wieder anders aussieht is egal. Zum Kotzen das einem nicht geglaubt wird. Dann nach der Entbindung war ich plötzlich in einem andern Zimmer. Keiner sagt Bescheid meine Mutter musste nach meiner Entbildung hingehen und fragen wo meine Sachen sind. Ist eine Frechheit wenn man sich vorstellt das jemand fremdes deine wäsche anfässt und weg schleppt. Dann wird hier sehr stark aufs stillen bestanden. Vom prinzip her gut und schön aber.... so wie es gesagt und gezeigt wird da vergeht einem die lust. Vorallem als neu Mama weiß man nicht ob das kind wirklich satt wird. Nun wo?t ich nachfüttern man muss wegen 30ml betteln und man muss drauf achten welche Schwester man anspricht. Nicht das man wiederzum stillen gezwunden wird. Also wie gesagt ich stille auch ich will auch stillen aber durch diese art und weise vergeht einem die lust zumal es auch nicht die bindung zum kind fördert wenn man schon angst vorm stillen hat. Es wird gegen stillhütchen gemeckert und zu füttern ist auch nich gern gesehen. Aber irgendwann kommt man auch an seine grenzen. Naja lange rede kurzer sinn. Die hebamme die ich hatte war große klasse. Die station kann man vergessen. Da hät ich auch nach der entbindung nach jause gehen können da wär mir genauso gehoöfen gewesen und da hät ich auch nich weinen müssen.",weniger zufrieden,unzufrieden,weniger zufrieden,zufrieden,unzufrieden ,"Sentiment(polarity=0.1297101449275362, subjectivity=0.0)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Hervorragende Hand Chirurgie,29.08.2017,Augen,Von der Beratung bis zur Nachsorge war ich sehr zufrieden. Ich empfehle die Hand Chirurgie zu 100% weiter.,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden ,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,OP am Gesäß,25.03.2017,Augen,"Ich wurde im März 2017 von einem Facharzt wegen eines Abszesses am Gesäß wegen notwendiger sofortiger OP eingewiesen. Die Aufnahme konnte nicht besser sein, sehr freundliches Personal, ebenso sehr nette sowie kompetente Chirurgen. Es fand sofort eine Untersuchung statt, mir wurde ein Zimmer zugewiesen und 3 Stunden später fand die OP statt.Nach der OP wurde ich von den Chirurgen ebenfalls gut versorgt sowie aufgeklärt. Die Visite findet in der Regel zwischen 6.30 und 7.00 Uhr vor dem Frühstück statt.Die Krankenschwestern waren nach meiner Meinung entweder völlig überfordert oder machen Ihren Job nur wegen des Jobs. Freundlichkeit wurde mir nur von wenigen Ausnahmen entgegengebracht. Den ein oder anderen Tag hätte ich mich ebenso morgens aus dem Krankenhaus entfernen können um dann am Abend wieder zurück zu kehren, ohne dass dies aufgefallen wäre. Zum Thema Essen........es kann gewählt werden ob Brötchen oder Brot, mehrere Scheiben Aufschnitt oder Käse. Zum Mittag stehen 2 Gerichte zur Wahl, die mich aber nicht wirklich begeistert haben. Wobei ich hier anmerken möchte, dass Essen zu bewerten sicher immer schwierig ist.",zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,unzufrieden,"Sentiment(polarity=0.014814814814814817, subjectivity=0.1111111111111111)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Super Klinik!!,24.03.2017,Augen,"Ich habe mich in den 5 Tagen Klinikaufenthalt zu jedem Zeitpunkt gut aufgehoben gefühlt. Soweit ich das bis jetzt beurteilen kann, hat der Arzt eine sehr gute Arbeit abgeliefert. Die Schwestern und Schwesternhelferinnen waren sehr sehr freundlich und immer gut gelaunt. Auch die beiden Damen, die die Essenswünsche abgefragt haben, waren sehr nett. Die ganze Atmosphäre wirkte sehr entspannt.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,unzufrieden,"Sentiment(polarity=0.9400000000000001, subjectivity=0.0)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Sehr gut aufgehoben,01.03.2017,Augen,"Habe den richtigen Entschluss gefasst mich hier operieren zu lassen.Die Aufklärung war sehr gut und mann(Dr.Schwabauer) hat sich für mich viel Zeit genommen.Man ist auch hier keine Nummer,sondern ein Mensch und das ist bei einer Operation immer wichtig.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.5666666666666667, subjectivity=0.3333333333333333)",Positiv
2,krankenhaus-marienstift-braunschweig,Krankenhaus Marienstift Braunschweig,Sehr zufrieden,28.02.2017,Augen,"Ich war im Februar 2017 als Patient in der Frauenklinik Eben-Elzer des Marienstifts. Positiv ist zu bemerken, dass bereits bei der vorstationären Aufnahm die Betreuung sehr gut war. Als Patient wurde man durch die grünen Damen, oder das Stationspersonal zu den entsprechenden Abteilungen begleitet und auch wieder abgeholt. Während des stationären Aufenthaltes fühlte ich mich durchweg gut betreut. Die vollumfängliche Aufklärung der Behandlung/OP durch die Ärzte empfand ich als sehr positiv. Man hat zu keinerlei Zeitpunkt den Eindruck, dass die Ärzte oder das Stationspersonal zu wenig Zeit für die Patienten haben. Es wurde auf alle Probleme und Wünsche eingegangen. Ich kann die Frauenklinik des Marienstifts uneingeschränkt weiterempfehlen.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.375, subjectivity=0.125)",Positiv
